item,gen
453990,"['Indie', 'Action']"
405960,"['Indie', 'Action', 'RPG']"
460870,['Not Game']
374736,['Not Game']
39260,['Not Game']
364510,"['Indie', 'Action', 'RPG']"
102840,['Not Game']
370460,['Action']
315080,"['Indie', 'Strategy']"
266370,"['Action', 'Early Access', 'Racing']"
335330,"['Action', 'Free to Play']"
383790,"['Indie', 'Action']"
514890,"['Action', 'Adventure', 'Casual']"
376770,['Casual']
364130,"['Indie', 'Action']"
33980,['Action']
438780,"['Indie', 'Action', 'Adventure']"
209120,['Action']
485580,"['Indie', 'Action', 'Adventure']"
44650,['Racing']
497810,['Not Game']
448370,"['Indie', 'Action']"
481950,"['Indie', 'Adventure']"
409380,"['Casual', 'Simulation']"
365190,"['Indie', 'Strategy']"
443810,['Not Game']
41100,"['Indie', 'Action']"
248410,"['Indie', 'Action', 'RPG']"
246820,"['Indie', 'Action', 'Adventure', 'Casual', 'Early Access']"
356390,"['Indie', 'Adventure']"
377690,"['Indie', 'Casual']"
428240,"['Indie', 'Action']"
330270,"['Indie', 'Action', 'RPG']"
288880,"['Indie', 'Action', 'Adventure']"
323270,['Casual']
339120,"['Indie', 'Action', 'Adventure', 'Free to Play']"
447310,"['Indie', 'Casual', 'Simulation']"
58300,['Not Game']
303680,"['Action', 'Adventure', 'RPG']"
412830,['Adventure']
364640,"['Indie', 'Casual', 'Strategy', 'RPG']"
275570,"['Action', 'RPG']"
47130,['Adventure']
366080,"['Indie', 'Action', 'RPG']"
317510,"['Action', 'Casual']"
466050,"['Adventure', 'Casual']"
315070,"['Indie', 'Casual', 'Early Access']"
234000,['Not Game']
460560,['Indie']
424210,"['Indie', 'Action']"
457690,['Not Game']
1510,"['Indie', 'Strategy']"
257050,"['Indie', 'Action', 'Adventure']"
333350,['Strategy']
272470,"['Indie', 'Action', 'Adventure', 'RPG']"
312450,"['Strategy', 'Simulation', 'Free to Play']"
341820,"['Indie', 'Casual', 'Simulation']"
311040,['Strategy']
394760,"['Indie', 'Action', 'RPG']"
34870,['Not Game']
441020,['Not Game']
223870,"['Action', 'Adventure', 'RPG']"
99890,['Not Game']
236010,"['Indie', 'Casual']"
46230,['Not Game']
512630,['Not Game']
234530,['Not Game']
358310,['Action']
379350,"['Action', 'Adventure']"
377880,['Strategy']
335940,"['Strategy', 'Early Access']"
250400,"['Action', 'Adventure', 'RPG']"
318690,['Not Game']
391490,"['Indie', 'Adventure', 'Casual', 'Strategy', 'RPG']"
239430,"['Indie', 'Action', 'Adventure']"
310880,"['Strategy', 'Simulation', 'Sports']"
288690,['Casual']
388280,"['Utilities', 'Software', 'Software Training', 'Photo Editing']"
6370,"['Action', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
353390,['Not Game']
200990,"['Indie', 'Strategy', 'RPG']"
336250,"['Action', 'Sports', 'Racing']"
424010,"['Indie', 'Adventure', 'Casual', 'RPG']"
355080,"['Indie', 'Action', 'Casual']"
423800,"['Indie', 'Strategy', 'Simulation']"
355060,"['Simulation', 'Sports', 'Racing']"
245300,"['Action', 'Adventure']"
438270,"['Indie', 'Adventure', 'RPG']"
467210,"['Indie', 'Casual']"
335560,"['Indie', 'Action', 'Casual']"
252670,"['Indie', 'Adventure', 'Casual']"
497860,"['Indie', 'Action', 'Adventure', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
341060,"['Indie', 'Action', 'Adventure']"
285400,['Not Game']
463390,"['Casual', 'Simulation', 'Free to Play']"
413853,['Not Game']
387550,['Not Game']
462480,['Not Game']
212240,['Not Game']
364450,['Indie']
353130,"['Indie', 'Action', 'Simulation', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
485600,"['Indie', 'Simulation']"
407060,['Not Game']
331980,"['Indie', 'Adventure', 'Casual']"
352760,"['Indie', 'Action', 'Strategy']"
385630,"['Indie', 'Action']"
457670,['Not Game']
435780,"['Indie', 'Action', 'Simulation']"
345660,"['Simulation', 'Sports', 'Racing']"
211340,"['Indie', 'Adventure', 'RPG']"
215510,"['Indie', 'Adventure']"
311720,"['Indie', 'Strategy', 'RPG']"
347400,"['Utilities', 'Design & Illustration', 'Education', 'Animation & Modeling', 'Web Publishing', 'Software', 'Video Production', 'Software Training', 'Game Development', 'Mod']"
6310,"['Action', 'Adventure', 'RPG']"
347370,['Not Game']
310380,"['Indie', 'Action', 'Adventure', 'Strategy', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
316260,"['Action', 'Adventure']"
302730,"['Adventure', 'Casual']"
253290,"['Indie', 'Action']"
401090,['Not Game']
449550,"['Indie', 'Action', 'Casual']"
221680,"['Casual', 'Simulation']"
268340,"['Indie', 'Action', 'Adventure', 'RPG']"
358810,"['Indie', 'Action', 'Adventure']"
397720,['Simulation']
340880,"['Indie', 'Strategy']"
373280,['Not Game']
385590,"['Indie', 'RPG']"
372950,"['Indie', 'Simulation']"
422100,['Not Game']
260380,"['Indie', 'Strategy']"
250760,"['Indie', 'Action', 'Adventure']"
288370,"['Indie', 'Action']"
369400,"['Indie', 'Casual', 'Strategy', 'Free to Play']"
337280,['Not Game']
336770,"['Adventure', 'Casual']"
331340,"['Indie', 'Adventure']"
335210,"['Indie', 'Adventure', 'Early Access']"
279920,['Not Game']
384455,['Not Game']
328070,"['Indie', 'Action']"
396900,"['Indie', 'Action', 'Racing']"
259190,['Not Game']
427890,['Not Game']
21000,"['Action', 'Adventure']"
202570,['Not Game']
344820,"['Indie', 'Strategy', 'Simulation', 'RPG', 'Early Access']"
498600,['Not Game']
347160,"['Indie', 'Action']"
60600,"['Indie', 'Action']"
383230,"['Indie', 'Action', 'Adventure', 'RPG']"
383120,"['Indie', 'Adventure', 'Strategy', 'Simulation', 'Early Access']"
10690,['Not Game']
344500,"['Indie', 'Adventure']"
357700,"['Indie', 'Action', 'Strategy']"
327760,"['Indie', 'Action', 'Adventure']"
270570,"['Indie', 'Adventure']"
292680,['Not Game']
27600,"['Indie', 'Casual']"
519571,['Not Game']
496940,"['Indie', 'Adventure', 'RPG']"
324260,"['Indie', 'Action', 'Strategy', 'Simulation', 'RPG']"
462060,['Not Game']
404370,['Not Game']
32760,['Simulation']
324090,"['Strategy', 'Simulation', 'Sports']"
359370,"['Strategy', 'Simulation']"
527510,"['Indie', 'Casual', 'Strategy', 'Simulation']"
285920,"['Indie', 'Action']"
402880,['Not Game']
434820,"['Indie', 'Casual']"
38090,['Simulation']
376520,"['Indie', 'Adventure']"
392950,"['Adventure', 'Casual', 'Free to Play']"
370270,"['Action', 'Adventure']"
398900,"['Indie', 'Action', 'Casual']"
425689,['Not Game']
216390,['Not Game']
341720,"['Indie', 'Casual', 'Simulation', 'Free to Play']"
367120,['Not Game']
375930,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy']"
335050,['Simulation']
443250,"['Indie', 'Action']"
345650,"['Indie', 'Free to Play']"
32450,['Adventure']
368160,"['Indie', 'Casual']"
107900,['Not Game']
375000,"['Indie', 'Action', 'RPG']"
400160,"['Indie', 'Strategy']"
328730,"['Indie', 'Casual']"
405780,"['Indie', 'Adventure']"
90400,"['Adventure', 'Casual']"
444880,"['Indie', 'Action', 'Casual', 'Sports', 'Racing']"
314150,['Action']
7940,['Not Game']
34180,['Sports']
349480,"['Action', 'RPG', 'Free to Play']"
342490,"['Indie', 'Adventure']"
214490,['Not Game']
322040,['Not Game']
224260,"['Indie', 'Action', 'Free to Play']"
321660,['Simulation']
436000,"['Indie', 'Action', 'Adventure', 'Casual']"
390940,"['Indie', 'Adventure', 'Casual', 'Strategy', 'Simulation']"
94530,['Not Game']
500660,['Not Game']
72900,"['Indie', 'Adventure', 'RPG']"
444530,['Not Game']
444250,"['Indie', 'Casual', 'Strategy']"
509570,"['Indie', 'Action', 'Adventure', 'RPG']"
384433,['Not Game']
441550,['Strategy']
319080,['Action']
248350,"['Indie', 'Action']"
13000,"['Indie', 'Casual']"
40990,['Not Game']
37500,"['Indie', 'Casual']"
292230,"['Utilities', 'Design & Illustration']"
220823,['Not Game']
509960,"['Indie', 'Action', 'Casual']"
284830,"['Adventure', 'Casual']"
435970,"['Indie', 'Action']"
314590,"['Indie', 'Action', 'Casual']"
246940,"['Indie', 'Strategy']"
314280,"['Indie', 'Action', 'Adventure', 'Free to Play']"
386070,['Strategy']
448090,"['Indie', 'Action']"
367660,"['Indie', 'Action']"
314010,"['Indie', 'Action', 'Casual', 'Strategy', 'Free to Play']"
523322,['Not Game']
9940,"['Action', 'Adventure']"
240380,['Not Game']
37100,"['Indie', 'Action', 'RPG']"
39300,['Not Game']
372150,"['Indie', 'Action', 'Adventure']"
346970,"['Indie', 'Action', 'Strategy', 'Early Access']"
529670,['Not Game']
382180,"['Indie', 'Action']"
485760,"['Indie', 'Casual', 'Strategy', 'Free to Play']"
275610,['Action']
18050,"['Indie', 'Action', 'RPG']"
24240,['Not Game']
326410,"['Indie', 'Action', 'Adventure', 'RPG']"
48210,['Strategy']
310640,['Simulation']
37700,['Action']
516510,"['Indie', 'Action', 'Adventure', 'Strategy', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
431850,"['Indie', 'Adventure', 'Casual']"
411680,"['Indie', 'Casual', 'Strategy', 'Simulation']"
473460,"['Indie', 'Adventure', 'Casual']"
8660,['Racing']
411189,['Not Game']
256350,['Not Game']
392730,"['Indie', 'Adventure']"
414470,"['Indie', 'Action', 'Adventure']"
368220,"['Strategy', 'Simulation']"
339700,"['Indie', 'Action', 'Adventure', 'RPG']"
287120,"['Action', 'Casual']"
48120,['Not Game']
27330,['Action']
354950,"['Indie', 'Adventure', 'Casual', 'Simulation']"
444740,"['Indie', 'Action', 'Racing']"
435380,['Not Game']
413850,['Not Game']
476700,['Not Game']
16600,"['Indie', 'Sports', 'Racing']"
501760,"['Indie', 'Action', 'Adventure', 'Casual']"
317060,['Action']
431610,"['Indie', 'Action', 'Adventure']"
360740,"['Indie', 'Action', 'Adventure']"
37950,['Not Game']
453680,"['Casual', 'Sports']"
437750,['Not Game']
18500,"['Indie', 'Strategy']"
266070,['Not Game']
448160,"['Indie', 'Action']"
46760,['Strategy']
24170,['Not Game']
489220,"['Indie', 'Adventure', 'RPG']"
398920,"['Indie', 'Casual']"
424780,"['Strategy', 'Simulation', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
474790,"['Indie', 'Action', 'Adventure', 'Casual', 'Simulation', 'Massively Multiplayer', 'Multiplayer']"
358720,['Not Game']
293400,"['Action', 'Adventure', 'Simulation', 'Early Access', 'Massively Multiplayer', 'Multiplayer']"
219950,['Adventure']
344790,"['Adventure', 'Casual']"
254440,"['Indie', 'Casual', 'Strategy', 'Simulation', 'Sports']"
2300,['Action']
216370,['Not Game']
302870,"['Indie', 'Action', 'Adventure']"
405180,"['Indie', 'Action']"
416290,"['Indie', 'Action']"
512080,['Not Game']
388500,"['Indie', 'Action', 'Casual']"
255320,"['Indie', 'Adventure']"
341660,"['Action', 'Adventure', 'RPG', 'Early Access']"
33740,['Not Game']
293680,"['Indie', 'Adventure', 'RPG']"
360290,['Not Game']
387540,['Not Game']
480410,"['Indie', 'Adventure', 'Casual']"
269250,['Indie']
495090,['Casual']
235460,['Not Game']
58200,"['Indie', 'Adventure', 'Casual']"
319560,"['Indie', 'Strategy']"
343560,['Indie']
7470,['Not Game']
344030,"['Adventure', 'Casual']"
349300,"['Casual', 'Strategy', 'Simulation']"
91900,"['Action', 'Racing']"
388410,"['Action', 'Adventure', 'RPG']"
346780,"['Indie', 'Action', 'Casual', 'Strategy']"
208460,"['Indie', 'Action', 'Strategy']"
259830,"['Indie', 'Action']"
348300,['Indie']
343330,['Not Game']
80360,"['Indie', 'Adventure']"
319630,['Not Game']
249870,"['Action', 'Adventure', 'Casual', 'Strategy']"
479010,['Not Game']
416040,"['Indie', 'Action', 'Strategy', 'Free to Play']"
401990,['Not Game']
65500,['Adventure']
304750,"['Adventure', 'Casual']"
458700,"['Indie', 'Casual']"
215100,"['RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
498330,"['Indie', 'Adventure']"
302080,"['Indie', 'Simulation']"
475050,['Not Game']
335770,"['Indie', 'Action', 'RPG']"
368970,"['Indie', 'Adventure']"
304270,['Not Game']
39500,"['Action', 'RPG']"
360010,"['Indie', 'Casual', 'RPG']"
496250,['Not Game']
391510,['Adventure']
221560,['Not Game']
410700,['Not Game']
305510,"['Action', 'Strategy', 'Early Access']"
372740,"['Indie', 'Action', 'Adventure', 'Early Access']"
339540,"['Indie', 'Action', 'RPG', 'Early Access']"
515690,"['Indie', 'Adventure', 'RPG']"
252370,"['Indie', 'Adventure']"
347480,['Indie']
205930,['Not Game']
366960,"['Indie', 'Action']"
348430,['Indie']
24480,"['Strategy', 'RPG']"
266410,['Not Game']
416330,['Action']
416680,"['Indie', 'Action', 'Strategy']"
441455,['Not Game']
46210,['Not Game']
376300,['Action']
65610,['RPG']
454150,"['Indie', 'Action', 'Adventure', 'Casual', 'Early Access']"
34630,['Strategy']
352190,['Strategy']
352450,"['Indie', 'Action']"
472770,['Indie']
322170,"['Indie', 'Action']"
463150,"['Indie', 'Action']"
263920,"['Indie', 'Action', 'Adventure', 'RPG', 'Early Access']"
259660,"['Indie', 'Action', 'Adventure', 'Strategy', 'Simulation']"
50400,['Not Game']
384590,"['Indie', 'Action']"
431830,"['Indie', 'Action', 'Adventure']"
380580,['Not Game']
324190,"['Indie', 'Action', 'Adventure', 'Simulation', 'Early Access']"
315330,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG', 'Early Access']"
339210,"['Strategy', 'Simulation']"
467850,"['Indie', 'Action']"
324750,"['Adventure', 'Casual', 'Racing']"
218980,"['Casual', 'Strategy', 'Simulation']"
384448,['Not Game']
343740,['Not Game']
357650,"['Indie', 'Action', 'Adventure', 'Casual', 'Simulation']"
241990,['Not Game']
98900,"['Indie', 'Action', 'Casual', 'Strategy']"
358420,['Action']
402599,['Not Game']
440650,"['Indie', 'Strategy', 'Simulation']"
458450,"['Indie', 'Action']"
15900,['Casual']
428940,"['Indie', 'Action', 'Massively Multiplayer', 'Multiplayer']"
297110,"['Indie', 'Casual']"
236530,['Not Game']
526790,['Not Game']
390520,"['Indie', 'Action', 'Adventure']"
429020,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'RPG', 'Early Access']"
238910,"['Indie', 'Strategy', 'RPG']"
17600,['Not Game']
251230,"['Indie', 'Action', 'Adventure']"
324710,"['Indie', 'Adventure', 'Casual']"
341730,['Not Game']
395890,['Casual']
263700,"['Indie', 'Action', 'Adventure', 'Casual']"
397570,"['Indie', 'Action']"
328430,['Adventure']
73220,['Strategy']
317410,"['Indie', 'Action', 'Free to Play']"
280010,"['Indie', 'Action', 'Early Access']"
263340,"['Indie', 'Action', 'Adventure']"
494970,"['Indie', 'Casual']"
512470,"['Indie', 'Action', 'Adventure', 'Strategy', 'Simulation', 'Free to Play']"
306480,"['Indie', 'Casual', 'Strategy', 'Simulation']"
277930,"['Indie', 'Adventure', 'RPG', 'Early Access']"
387270,"['Indie', 'Casual', 'Strategy']"
464120,['Utilities']
293740,['Indie']
489610,"['Indie', 'Action', 'Casual', 'RPG']"
371400,"['Indie', 'Action', 'Simulation']"
345820,"['Indie', 'Action', 'Adventure', 'RPG']"
291610,['Indie']
387070,"['Indie', 'Action', 'Adventure', 'Simulation']"
318650,"['Indie', 'Strategy']"
268830,['Not Game']
201510,['Racing']
386320,"['Indie', 'Action', 'Strategy']"
368980,"['Indie', 'Action', 'Strategy', 'Early Access', 'Free to Play']"
306930,"['Strategy', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
438650,['Not Game']
246880,"['Indie', 'Action', 'Early Access']"
349650,['Adventure']
362270,['Not Game']
320820,"['Indie', 'Adventure']"
253250,"['Indie', 'Strategy', 'Simulation']"
282760,"['Indie', 'Casual']"
344800,"['Simulation', 'Sports']"
322190,"['Indie', 'Action', 'Adventure', 'Strategy', 'RPG']"
364540,['Not Game']
396260,"['Indie', 'Action', 'Simulation']"
239450,['Not Game']
206250,"['Indie', 'Action', 'RPG']"
428690,"['Indie', 'Strategy', 'Simulation']"
6020,['Action']
492220,"['Indie', 'Adventure']"
491070,"['Indie', 'Adventure', 'Casual', 'Strategy']"
317330,['Strategy']
261700,"['Indie', 'Action']"
259430,"['Indie', 'Action', 'RPG']"
322770,['Not Game']
258160,['Not Game']
33270,['Not Game']
10150,['Not Game']
386180,"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing', 'Multiplayer']"
367950,['Not Game']
245430,"['Adventure', 'RPG']"
336840,"['Indie', 'Action']"
377330,"['Indie', 'Adventure', 'Free to Play']"
431360,"['Indie', 'Action', 'Adventure', 'Early Access']"
475490,"['Indie', 'Adventure', 'Simulation', 'RPG']"
370160,"['Indie', 'Strategy']"
397100,"['Indie', 'Simulation', 'Early Access', 'Free to Play']"
46700,['Strategy']
347350,['Not Game']
8840,['Not Game']
227560,['Not Game']
458110,['Not Game']
111800,"['Indie', 'Casual']"
39800,"['Indie', 'Action']"
235720,"['Indie', 'Action', 'Strategy']"
404660,"['Indie', 'Action']"
11230,"['Indie', 'Casual', 'Racing']"
272670,['Not Game']
318560,"['Indie', 'Action', 'Casual']"
3920,['RPG']
278510,['Action']
348980,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy']"
310760,['Not Game']
402040,"['Indie', 'Adventure']"
395140,"['Indie', 'Action']"
371360,['Not Game']
243040,['Not Game']
344810,"['Simulation', 'Sports']"
508280,['Not Game']
476460,"['Indie', 'Casual', 'Strategy', 'Free to Play']"
466100,"['Adventure', 'Casual']"
12430,['Casual']
244210,['Not Game']
20200,"['Indie', 'Casual', 'Sports']"
42210,['Adventure']
468700,['Not Game']
452860,"['Indie', 'Action', 'Casual']"
16200,"['Casual', 'Simulation']"
314950,['Not Game']
236790,"['Casual', 'Simulation']"
395920,"['Indie', 'Adventure', 'Casual']"
364610,['Not Game']
398450,"['Adventure', 'Free to Play']"
338760,"['Indie', 'Action']"
21910,['Not Game']
485310,"['Indie', 'Action', 'Adventure', 'Casual', 'Early Access']"
403660,"['Indie', 'Strategy']"
18820,"['Indie', 'Action', 'Sports', 'Racing']"
384437,['Not Game']
488460,"['Indie', 'Adventure']"
278810,"['Indie', 'Action', 'Adventure', 'Strategy']"
451870,['Not Game']
393150,"['Adventure', 'Casual']"
462530,['Not Game']
317020,['Casual']
251530,"['Action', 'Strategy']"
248270,"['Indie', 'Casual', 'Simulation']"
311340,['Not Game']
370700,"['Indie', 'Adventure', 'Casual', 'RPG']"
256070,['Racing']
213610,['Action']
358650,"['Indie', 'Action']"
274500,"['Indie', 'Action']"
313830,"['Indie', 'Adventure', 'Strategy']"
265610,"['Adventure', 'RPG']"
327310,"['Indie', 'Action', 'Casual']"
365870,"['Indie', 'Action', 'Adventure', 'RPG']"
257400,"['Utilities', 'Design & Illustration', 'Animation & Modeling', 'Video Production', 'Mod']"
37210,['Simulation']
219150,['Not Game']
396320,['Strategy']
523482,['Not Game']
378180,['Not Game']
346320,"['Indie', 'Strategy', 'Simulation']"
378480,"['Action', 'Simulation', 'RPG', 'Early Access', 'Massively Multiplayer', 'Racing', 'Multiplayer']"
404690,"['Indie', 'Adventure']"
368600,"['Action', 'Simulation']"
304890,['Not Game']
397800,"['Indie', 'Casual']"
9970,['Action']
219190,"['Indie', 'Action']"
385950,"['Casual', 'Strategy']"
319740,"['Indie', 'Strategy']"
9900,"['RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
374010,['Adventure']
365430,['Indie']
357830,"['Indie', 'Action']"
405530,"['Indie', 'Early Access']"
362220,['Not Game']
319750,['Not Game']
415880,"['Indie', 'Action', 'Sports']"
289620,"['Action', 'Adventure']"
415490,['Not Game']
421180,"['Indie', 'Action']"
519568,['Not Game']
115210,['Strategy']
234670,"['Action', 'Adventure']"
491040,"['Indie', 'Action', 'Adventure']"
9860,['Not Game']
302060,"['Indie', 'Simulation']"
421140,"['Indie', 'Casual', 'Strategy']"
8890,"['Strategy', 'RPG']"
94500,['Not Game']
300060,['Not Game']
518100,"['Indie', 'Action', 'Adventure', 'Casual']"
445900,['Not Game']
332260,['Racing']
492170,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy']"
9980,['Casual']
12330,['Action']
46750,"['Indie', 'Adventure']"
37360,['Casual']
251810,['Not Game']
491730,"['Indie', 'Action', 'Adventure', 'Casual']"
210150,['Not Game']
46600,"['Indie', 'Action', 'Casual']"
466910,"['Casual', 'Free to Play']"
424020,['Not Game']
274230,"['Indie', 'Action']"
280040,"['Indie', 'Action', 'RPG']"
514470,"['Casual', 'Strategy']"
38410,['Not Game']
295790,"['Indie', 'Action', 'Adventure', 'Casual']"
443450,"['Indie', 'Action']"
411600,"['Indie', 'Strategy', 'Simulation', 'RPG', 'Early Access']"
264540,"['Indie', 'Action']"
384425,['Not Game']
339560,"['Indie', 'Casual', 'Early Access']"
397180,"['Strategy', 'Simulation']"
421670,['Not Game']
414260,"['Strategy', 'Simulation']"
355910,"['Indie', 'Simulation']"
327940,['Adventure']
208580,['RPG']
402150,['Casual']
344410,"['Indie', 'Action', 'Adventure']"
33550,"['Action', 'RPG']"
439550,['Not Game']
397360,"['Indie', 'Action', 'RPG', 'Early Access']"
448380,"['Indie', 'Action', 'Casual']"
209000,['Not Game']
339280,"['Action', 'Strategy', 'RPG', 'Free to Play']"
517790,"['Strategy', 'Simulation']"
377070,['Adventure']
265810,"['Indie', 'Casual', 'Strategy', 'Simulation']"
447180,['Not Game']
457210,"['Indie', 'Action']"
367050,"['Indie', 'Action', 'Casual']"
434520,['Simulation']
349950,"['Indie', 'Action']"
303290,['Adventure']
398180,['Not Game']
439260,['Not Game']
302160,['Adventure']
300080,"['Strategy', 'Free to Play']"
39200,['RPG']
256370,"['Simulation', 'Sports', 'Racing']"
305280,"['Utilities', 'Audio Production']"
73020,['Strategy']
366510,['RPG']
301250,"['Casual', 'Sports']"
409990,['Not Game']
40930,"['Indie', 'Adventure']"
205710,"['RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
216210,['Adventure']
330460,"['Indie', 'Action', 'Adventure', 'Strategy', 'Simulation', 'RPG', 'Early Access']"
463290,['Not Game']
388390,"['Indie', 'Casual', 'Strategy', 'Sports']"
265330,"['Indie', 'Adventure']"
2450,['Action']
110500,"['Indie', 'Action']"
40970,"['Strategy', 'Simulation']"
333580,"['Indie', 'Action', 'Casual']"
269450,['Not Game']
527340,"['Indie', 'Action']"
32720,['Simulation']
439400,['Not Game']
214950,['Strategy']
32750,"['Action', 'Simulation']"
441457,['Not Game']
287700,['Not Game']
500580,['Casual']
377550,"['Indie', 'Casual', 'Sports']"
512550,"['Indie', 'Action', 'Adventure']"
269910,['Not Game']
519567,['Not Game']
402593,['Not Game']
402220,"['Indie', 'Action', 'Adventure', 'Casual', 'Simulation', 'Sports']"
46720,['RPG']
307980,['Sports']
280360,"['Indie', 'Adventure', 'Strategy', 'Simulation', 'RPG']"
396530,"['Indie', 'Adventure']"
111400,"['Indie', 'Action']"
13630,['Action']
300200,['Not Game']
209650,['Not Game']
449350,['Casual']
316950,['Casual']
443380,['Adventure']
217920,['Not Game']
211900,"['Indie', 'Strategy']"
374707,['Not Game']
250870,['Not Game']
458230,"['Indie', 'Action']"
374620,"['Indie', 'Adventure', 'Simulation']"
211440,['Indie']
327490,"['Utilities', 'Design & Illustration', 'Animation & Modeling', 'Mod']"
210870,['Not Game']
202690,"['Indie', 'Strategy']"
415910,"['Indie', 'Casual', 'Strategy']"
485370,"['Indie', 'Action', 'Casual']"
61000,['Not Game']
343090,"['Indie', 'Simulation']"
382260,"['Indie', 'Action', 'Casual', 'Free to Play']"
448880,['Not Game']
322920,"['Action', 'Adventure', 'Simulation']"
239820,"['Indie', 'Casual', 'Strategy', 'Simulation']"
444650,"['Indie', 'Strategy', 'Simulation', 'Early Access']"
331450,"['Action', 'Adventure']"
519562,['Not Game']
234190,"['Indie', 'Action', 'Simulation']"
387340,['Not Game']
324470,"['Indie', 'Early Access', 'Racing']"
476240,"['Indie', 'Casual', 'Strategy']"
50310,['Not Game']
257260,"['Adventure', 'Casual']"
2800,['Strategy']
246740,"['Indie', 'Action', 'Adventure']"
292780,"['Adventure', 'Casual']"
346770,"['Indie', 'Action']"
384750,['Not Game']
347520,"['Casual', 'Strategy']"
509860,"['Indie', 'Adventure']"
327980,['RPG']
366860,"['Action', 'Early Access', 'Massively Multiplayer', 'Multiplayer']"
310450,['RPG']
250240,['Not Game']
341750,"['Indie', 'Adventure']"
263360,"['Indie', 'Action', 'RPG']"
338630,"['Indie', 'Casual', 'Simulation']"
7520,['Not Game']
304350,"['Indie', 'Casual', 'Strategy', 'Simulation']"
428340,"['Design & Illustration', 'Animation & Modeling', 'Video Production', 'Mod']"
358070,"['Indie', 'Simulation']"
346800,"['Indie', 'Early Access']"
302340,['Adventure']
252350,"['Indie', 'Action']"
273570,['Action']
511330,"['Indie', 'Adventure', 'Casual', 'Simulation']"
402590,['Not Game']
488760,['Not Game']
358190,['Action']
387630,['Not Game']
355420,"['Adventure', 'Strategy', 'RPG', 'Early Access']"
8160,['Not Game']
280180,"['Indie', 'Action', 'Adventure', 'Racing']"
523481,['Not Game']
369360,"['Indie', 'Action', 'Casual']"
4460,"['Strategy', 'Simulation']"
429720,"['Indie', 'Adventure']"
323680,['Not Game']
519560,['Not Game']
493920,['Action']
443070,"['Indie', 'Action']"
7200,['Racing']
301830,"['Action', 'Adventure']"
431470,"['Adventure', 'Strategy', 'RPG', 'Early Access']"
201330,['Not Game']
23500,"['Casual', 'RPG']"
266550,['Not Game']
36200,['Casual']
300900,['Indie']
25870,['Not Game']
260690,['Adventure']
301910,['Action']
335670,"['Indie', 'Adventure', 'RPG']"
57730,['Strategy']
375850,"['Indie', 'Action', 'Casual', 'Strategy']"
234310,['Not Game']
35510,['Not Game']
279720,['RPG']
365330,"['Indie', 'Action']"
308560,"['Indie', 'Adventure']"
280560,"['Indie', 'Action']"
44680,['Racing']
487600,['Casual']
387610,['Not Game']
484890,"['Indie', 'Action', 'Casual']"
313080,['Not Game']
384426,['Not Game']
454530,['Strategy']
474230,['Not Game']
298360,"['Indie', 'Action', 'Strategy']"
312430,"['Strategy', 'Simulation']"
475520,['Not Game']
340270,"['Indie', 'Casual']"
319320,"['Adventure', 'Casual']"
367570,"['Indie', 'Action']"
400040,"['Utilities', 'Design & Illustration', 'Audio Production', 'Web Publishing', 'Video Production', 'Photo Editing']"
263940,['Simulation']
210350,['Not Game']
290970,"['Indie', 'Strategy', 'Simulation']"
450710,['Not Game']
355090,['Casual']
13240,['Not Game']
36130,['Casual']
501280,['Not Game']
35450,['Not Game']
279160,"['Action', 'Adventure']"
347080,"['Action', 'Adventure']"
282100,"['Indie', 'Action', 'Adventure', 'Casual', 'RPG']"
357120,"['Indie', 'Action']"
300820,"['Action', 'Adventure']"
505670,['Not Game']
404080,"['Indie', 'Adventure']"
385100,"['Indie', 'Action', 'Casual', 'RPG']"
361740,['Not Game']
454870,"['Indie', 'Action', 'Casual', 'Strategy']"
350700,"['RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
356530,"['Indie', 'Adventure']"
449020,"['RPG', 'Free to Play']"
242880,"['Indie', 'Action']"
412270,"['Indie', 'Action', 'Adventure', 'RPG']"
384840,"['Indie', 'Adventure', 'Simulation']"
63940,['Strategy']
448250,"['Indie', 'Action', 'Adventure', 'Casual']"
9960,['Adventure']
365150,['Adventure']
398980,['Indie']
231430,['Not Game']
375600,"['Indie', 'Action']"
98600,"['Indie', 'Action', 'Casual', 'Strategy', 'Simulation']"
418250,"['Strategy', 'Simulation']"
240760,['Not Game']
